plant_id,timestamp,forecast_mw,lower_90,upper_90,model
PLANT_006,2025-04-25 13:00:00,7.068,6.008,8.129,ets
PLANT_006,2025-04-25 14:00:00,6.433,5.468,7.398,ets
PLANT_006,2025-04-25 15:00:00,4.961,4.217,5.706,ets
PLANT_006,2025-04-25 16:00:00,3.616,3.074,4.159,ets
PLANT_006,2025-04-25 17:00:00,1.715,1.458,1.972,ets
PLANT_006,2025-04-25 18:00:00,0.062,0.053,0.071,ets
PLANT_006,2025-04-25 19:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-25 20:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-25 21:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-25 22:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-25 23:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-26 00:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-26 01:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-26 02:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-26 03:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-26 04:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-26 05:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-26 06:00:00,0.086,0.073,0.099,ets
PLANT_006,2025-04-26 07:00:00,1.744,1.483,2.006,ets
PLANT_006,2025-04-26 08:00:00,3.61,3.069,4.152,ets
PLANT_006,2025-04-26 09:00:00,4.885,4.152,5.618,ets
PLANT_006,2025-04-26 10:00:00,6.389,5.431,7.348,ets
PLANT_006,2025-04-26 11:00:00,7.095,6.031,8.159,ets
PLANT_006,2025-04-26 12:00:00,7.358,6.254,8.461,ets
PLANT_006,2025-04-26 13:00:00,7.068,6.007,8.128,ets
PLANT_006,2025-04-26 14:00:00,6.433,5.468,7.397,ets
PLANT_006,2025-04-26 15:00:00,4.961,4.216,5.705,ets
PLANT_006,2025-04-26 16:00:00,3.616,3.073,4.158,ets
PLANT_006,2025-04-26 17:00:00,1.714,1.457,1.971,ets
PLANT_006,2025-04-26 18:00:00,0.061,0.052,0.07,ets
PLANT_006,2025-04-26 19:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-26 20:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-26 21:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-26 22:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-26 23:00:00,0.0,0.0,0.0,ets
PLANT_006,2025-04-27 00:00:00,0.0,0.0,0.0,ets
PLANT_007,2025-04-24 01:00:00,38.479,22.88,53.34,prophet
PLANT_007,2025-04-24 02:00:00,38.587,23.423,53.689,prophet
PLANT_007,2025-04-24 03:00:00,38.963,23.505,52.913,prophet
PLANT_007,2025-04-24 04:00:00,39.303,24.436,54.268,prophet
PLANT_007,2025-04-24 05:00:00,39.347,24.29,54.657,prophet
PLANT_007,2025-04-24 06:00:00,39.075,24.285,54.73,prophet
PLANT_007,2025-04-24 07:00:00,38.691,23.907,52.755,prophet
PLANT_007,2025-04-24 08:00:00,38.441,23.725,53.391,prophet
PLANT_007,2025-04-24 09:00:00,38.429,23.373,53.432,prophet
PLANT_007,2025-04-24 10:00:00,38.595,23.742,53.36,prophet
PLANT_007,2025-04-24 11:00:00,38.819,23.509,54.083,prophet
PLANT_007,2025-04-24 12:00:00,39.03,24.82,54.318,prophet
PLANT_007,2025-04-24 13:00:00,39.215,23.943,54.618,prophet
PLANT_007,2025-04-24 14:00:00,39.348,23.428,53.607,prophet
PLANT_007,2025-04-24 15:00:00,39.354,23.633,54.203,prophet
PLANT_007,2025-04-24 16:00:00,39.176,24.434,53.779,prophet
PLANT_007,2025-04-24 17:00:00,38.877,24.147,53.669,prophet
PLANT_007,2025-04-24 18:00:00,38.642,23.426,53.789,prophet
PLANT_007,2025-04-24 19:00:00,38.646,24.436,52.886,prophet
PLANT_007,2025-04-24 20:00:00,38.887,22.865,54.197,prophet
PLANT_007,2025-04-24 21:00:00,39.152,24.325,54.083,prophet
PLANT_007,2025-04-24 22:00:00,39.181,24.718,55.071,prophet
PLANT_007,2025-04-24 23:00:00,38.892,22.762,53.363,prophet
PLANT_007,2025-04-25 00:00:00,38.475,23.619,54.053,prophet
PLANT_007,2025-04-25 01:00:00,38.245,23.791,52.684,prophet
PLANT_007,2025-04-25 02:00:00,38.388,23.611,53.549,prophet
PLANT_007,2025-04-25 03:00:00,38.8,23.58,53.719,prophet
PLANT_007,2025-04-25 04:00:00,39.179,23.498,53.576,prophet
PLANT_007,2025-04-25 05:00:00,39.263,24.801,55.023,prophet
PLANT_007,2025-04-25 06:00:00,39.033,23.917,54.452,prophet
PLANT_007,2025-04-25 07:00:00,38.691,23.339,55.187,prophet
PLANT_007,2025-04-25 08:00:00,38.483,23.847,53.739,prophet
PLANT_007,2025-04-25 09:00:00,38.514,22.84,52.548,prophet
PLANT_007,2025-04-25 10:00:00,38.721,24.166,54.025,prophet
PLANT_007,2025-04-25 11:00:00,38.985,23.969,54.231,prophet
PLANT_007,2025-04-25 12:00:00,39.234,24.66,54.219,prophet
PLANT_007,2025-04-25 13:00:00,39.456,24.528,54.941,prophet
PLANT_007,2025-04-25 14:00:00,39.622,24.841,54.11,prophet
PLANT_007,2025-04-25 15:00:00,39.658,24.541,55.203,prophet
PLANT_007,2025-04-25 16:00:00,39.506,25.359,54.883,prophet
PLANT_007,2025-04-25 17:00:00,39.23,23.906,53.928,prophet
PLANT_007,2025-04-25 18:00:00,39.013,24.087,54.21,prophet
PLANT_007,2025-04-25 19:00:00,39.031,23.049,53.548,prophet
PLANT_007,2025-04-25 20:00:00,39.281,24.035,53.999,prophet
PLANT_007,2025-04-25 21:00:00,39.55,24.2,54.786,prophet
PLANT_007,2025-04-25 22:00:00,39.578,24.123,55.271,prophet
PLANT_007,2025-04-25 23:00:00,39.283,23.433,55.099,prophet
PLANT_007,2025-04-26 00:00:00,38.855,24.001,53.884,prophet
PLANT_007,2025-04-26 01:00:00,38.609,23.436,52.759,prophet
PLANT_007,2025-04-26 02:00:00,38.73,23.438,52.472,prophet
PLANT_007,2025-04-26 03:00:00,39.117,22.567,54.515,prophet
PLANT_007,2025-04-26 04:00:00,39.465,23.597,54.42,prophet
PLANT_007,2025-04-26 05:00:00,39.515,24.64,53.7,prophet
PLANT_007,2025-04-26 06:00:00,39.247,23.916,54.009,prophet
PLANT_007,2025-04-26 07:00:00,38.864,24.161,54.305,prophet
PLANT_007,2025-04-26 08:00:00,38.611,22.974,52.643,prophet
PLANT_007,2025-04-26 09:00:00,38.595,24.924,54.102,prophet
PLANT_007,2025-04-26 10:00:00,38.753,22.571,54.724,prophet
PLANT_007,2025-04-26 11:00:00,38.967,24.867,53.608,prophet
PLANT_007,2025-04-26 12:00:00,39.164,24.702,53.435,prophet
PLANT_007,2025-04-26 13:00:00,39.334,24.705,54.438,prophet
PLANT_007,2025-04-26 14:00:00,39.448,25.3,54.449,prophet
PLANT_007,2025-04-26 15:00:00,39.432,25.59,54.968,prophet
PLANT_007,2025-04-26 16:00:00,39.231,23.662,54.221,prophet
PLANT_007,2025-04-26 17:00:00,38.906,24.688,53.72,prophet
PLANT_007,2025-04-26 18:00:00,38.644,23.581,52.434,prophet
PLANT_007,2025-04-26 19:00:00,38.619,23.363,53.354,prophet
PLANT_007,2025-04-26 20:00:00,38.828,23.634,53.776,prophet
PLANT_007,2025-04-26 21:00:00,39.061,23.898,54.585,prophet
PLANT_007,2025-04-26 22:00:00,39.057,24.595,53.89,prophet
PLANT_007,2025-04-26 23:00:00,38.734,23.829,54.459,prophet
PLANT_007,2025-04-27 00:00:00,38.282,22.235,53.125,prophet
PLANT_008,2025-04-24 01:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-24 02:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-24 03:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-24 04:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-24 05:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-24 06:00:00,0.277,0.235,0.318,ets
PLANT_008,2025-04-24 07:00:00,4.884,4.152,5.617,ets
PLANT_008,2025-04-24 08:00:00,9.496,8.071,10.92,ets
PLANT_008,2025-04-24 09:00:00,13.25,11.262,15.237,ets
PLANT_008,2025-04-24 10:00:00,17.191,14.612,19.769,ets
PLANT_008,2025-04-24 11:00:00,19.058,16.2,21.917,ets
PLANT_008,2025-04-24 12:00:00,19.703,16.748,22.659,ets
PLANT_008,2025-04-24 13:00:00,19.269,16.379,22.16,ets
PLANT_008,2025-04-24 14:00:00,17.0,14.45,19.55,ets
PLANT_008,2025-04-24 15:00:00,13.965,11.871,16.06,ets
PLANT_008,2025-04-24 16:00:00,9.378,7.971,10.784,ets
PLANT_008,2025-04-24 17:00:00,4.776,4.06,5.493,ets
PLANT_008,2025-04-24 18:00:00,0.213,0.181,0.245,ets
PLANT_008,2025-04-24 19:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-24 20:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-24 21:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-24 22:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-24 23:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-25 00:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-25 01:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-25 02:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-25 03:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-25 04:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-25 05:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-25 06:00:00,0.275,0.234,0.317,ets
PLANT_008,2025-04-25 07:00:00,4.883,4.151,5.615,ets
PLANT_008,2025-04-25 08:00:00,9.494,8.07,10.919,ets
PLANT_008,2025-04-25 09:00:00,13.248,11.261,15.236,ets
PLANT_008,2025-04-25 10:00:00,17.189,14.611,19.768,ets
PLANT_008,2025-04-25 11:00:00,19.057,16.198,21.915,ets
PLANT_008,2025-04-25 12:00:00,19.702,16.747,22.657,ets
PLANT_008,2025-04-25 13:00:00,19.268,16.378,22.158,ets
PLANT_008,2025-04-25 14:00:00,16.999,14.449,19.548,ets
PLANT_008,2025-04-25 15:00:00,13.964,11.869,16.059,ets
PLANT_008,2025-04-25 16:00:00,9.376,7.97,10.783,ets
PLANT_008,2025-04-25 17:00:00,4.775,4.059,5.491,ets
PLANT_008,2025-04-25 18:00:00,0.212,0.18,0.243,ets
PLANT_008,2025-04-25 19:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-25 20:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-25 21:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-25 22:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-25 23:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-26 00:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-26 01:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-26 02:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-26 03:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-26 04:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-26 05:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-26 06:00:00,0.274,0.233,0.315,ets
PLANT_008,2025-04-26 07:00:00,4.882,4.149,5.614,ets
PLANT_008,2025-04-26 08:00:00,9.493,8.069,10.917,ets
PLANT_008,2025-04-26 09:00:00,13.247,11.26,15.234,ets
PLANT_008,2025-04-26 10:00:00,17.188,14.61,19.766,ets
PLANT_008,2025-04-26 11:00:00,19.056,16.197,21.914,ets
PLANT_008,2025-04-26 12:00:00,19.701,16.746,22.656,ets
PLANT_008,2025-04-26 13:00:00,19.267,16.377,22.157,ets
PLANT_008,2025-04-26 14:00:00,16.997,14.448,19.547,ets
PLANT_008,2025-04-26 15:00:00,13.963,11.868,16.057,ets
PLANT_008,2025-04-26 16:00:00,9.375,7.969,10.781,ets
PLANT_008,2025-04-26 17:00:00,4.773,4.057,5.489,ets
PLANT_008,2025-04-26 18:00:00,0.21,0.179,0.242,ets
PLANT_008,2025-04-26 19:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-26 20:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-26 21:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-26 22:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-26 23:00:00,0.0,0.0,0.0,ets
PLANT_008,2025-04-27 00:00:00,0.0,0.0,0.0,ets
PLANT_009,2025-04-24 01:00:00,15.284,7.883,22.685,sarima
PLANT_009,2025-04-24 02:00:00,15.452,8.049,22.854,sarima
PLANT_009,2025-04-24 03:00:00,15.127,7.725,22.53,sarima
PLANT_009,2025-04-24 04:00:00,15.278,7.875,22.68,sarima
PLANT_009,2025-04-24 05:00:00,16.428,9.025,23.83,sarima
PLANT_009,2025-04-24 06:00:00,16.384,8.982,23.787,sarima
PLANT_009,2025-04-24 07:00:00,23.345,15.943,30.748,sarima
PLANT_009,2025-04-24 08:00:00,30.731,23.329,38.134,sarima
PLANT_009,2025-04-24 09:00:00,36.676,29.274,44.079,sarima
PLANT_009,2025-04-24 10:00:00,40.578,33.176,47.981,sarima
PLANT_009,2025-04-24 11:00:00,43.041,35.638,50.443,sarima
PLANT_009,2025-04-24 12:00:00,45.476,38.073,52.878,sarima
PLANT_009,2025-04-24 13:00:00,43.503,36.1,50.905,sarima
PLANT_009,2025-04-24 14:00:00,40.178,32.776,47.581,sarima
PLANT_009,2025-04-24 15:00:00,36.185,28.782,43.587,sarima
PLANT_009,2025-04-24 16:00:00,30.858,23.455,38.26,sarima
PLANT_009,2025-04-24 17:00:00,23.265,15.862,30.667,sarima
PLANT_009,2025-04-24 18:00:00,15.45,8.048,22.853,sarima
PLANT_009,2025-04-24 19:00:00,14.784,7.381,22.186,sarima
PLANT_009,2025-04-24 20:00:00,15.288,7.886,22.691,sarima
PLANT_009,2025-04-24 21:00:00,15.904,8.502,23.307,sarima
PLANT_009,2025-04-24 22:00:00,15.421,8.019,22.823,sarima
PLANT_009,2025-04-24 23:00:00,14.939,7.536,22.341,sarima
PLANT_009,2025-04-25 00:00:00,15.347,7.945,22.75,sarima
PLANT_009,2025-04-25 01:00:00,15.234,7.819,22.649,sarima
PLANT_009,2025-04-25 02:00:00,15.489,8.074,22.904,sarima
PLANT_009,2025-04-25 03:00:00,15.124,7.709,22.539,sarima
PLANT_009,2025-04-25 04:00:00,15.256,7.84,22.671,sarima
PLANT_009,2025-04-25 05:00:00,16.442,9.027,23.857,sarima
PLANT_009,2025-04-25 06:00:00,16.389,8.974,23.804,sarima
PLANT_009,2025-04-25 07:00:00,23.344,15.929,30.759,sarima
PLANT_009,2025-04-25 08:00:00,30.754,23.339,38.169,sarima
PLANT_009,2025-04-25 09:00:00,36.65,29.235,44.065,sarima
PLANT_009,2025-04-25 10:00:00,40.586,33.171,48.001,sarima
PLANT_009,2025-04-25 11:00:00,43.015,35.6,50.43,sarima
PLANT_009,2025-04-25 12:00:00,45.471,38.056,52.886,sarima
PLANT_009,2025-04-25 13:00:00,43.486,36.071,50.901,sarima
PLANT_009,2025-04-25 14:00:00,40.183,32.768,47.598,sarima
PLANT_009,2025-04-25 15:00:00,36.162,28.746,43.577,sarima
PLANT_009,2025-04-25 16:00:00,30.863,23.448,38.278,sarima
PLANT_009,2025-04-25 17:00:00,23.29,15.875,30.705,sarima
PLANT_009,2025-04-25 18:00:00,15.428,8.013,22.843,sarima
PLANT_009,2025-04-25 19:00:00,14.767,7.352,22.182,sarima
PLANT_009,2025-04-25 20:00:00,15.29,7.875,22.705,sarima
PLANT_009,2025-04-25 21:00:00,15.892,8.477,23.307,sarima
PLANT_009,2025-04-25 22:00:00,15.442,8.027,22.857,sarima
PLANT_009,2025-04-25 23:00:00,14.929,7.513,22.344,sarima
PLANT_009,2025-04-26 00:00:00,15.348,7.933,22.763,sarima
PLANT_009,2025-04-26 01:00:00,15.235,7.805,22.664,sarima
PLANT_009,2025-04-26 02:00:00,15.489,8.059,22.918,sarima
PLANT_009,2025-04-26 03:00:00,15.124,7.694,22.554,sarima
PLANT_009,2025-04-26 04:00:00,15.256,7.826,22.685,sarima
PLANT_009,2025-04-26 05:00:00,16.442,9.012,23.872,sarima
PLANT_009,2025-04-26 06:00:00,16.389,8.959,23.819,sarima
PLANT_009,2025-04-26 07:00:00,23.344,15.914,30.773,sarima
PLANT_009,2025-04-26 08:00:00,30.754,23.324,38.184,sarima
PLANT_009,2025-04-26 09:00:00,36.65,29.221,44.08,sarima
PLANT_009,2025-04-26 10:00:00,40.586,33.156,48.016,sarima
PLANT_009,2025-04-26 11:00:00,43.015,35.585,50.445,sarima
PLANT_009,2025-04-26 12:00:00,45.471,38.042,52.901,sarima
PLANT_009,2025-04-26 13:00:00,43.486,36.056,50.916,sarima
PLANT_009,2025-04-26 14:00:00,40.183,32.753,47.613,sarima
PLANT_009,2025-04-26 15:00:00,36.162,28.732,43.591,sarima
PLANT_009,2025-04-26 16:00:00,30.863,23.433,38.293,sarima
PLANT_009,2025-04-26 17:00:00,23.29,15.86,30.72,sarima
PLANT_009,2025-04-26 18:00:00,15.428,7.998,22.858,sarima
PLANT_009,2025-04-26 19:00:00,14.767,7.337,22.197,sarima
PLANT_009,2025-04-26 20:00:00,15.29,7.86,22.72,sarima
PLANT_009,2025-04-26 21:00:00,15.892,8.462,23.322,sarima
PLANT_009,2025-04-26 22:00:00,15.442,8.012,22.872,sarima
PLANT_009,2025-04-26 23:00:00,14.929,7.499,22.358,sarima
PLANT_009,2025-04-27 00:00:00,15.348,7.918,22.778,sarima
PLANT_010,2025-04-24 01:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-24 02:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-24 03:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-24 04:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-24 05:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-24 06:00:00,0.935,0.795,1.075,theta
PLANT_010,2025-04-24 07:00:00,16.366,13.911,18.821,theta
PLANT_010,2025-04-24 08:00:00,32.11,27.294,36.927,theta
PLANT_010,2025-04-24 09:00:00,44.886,38.153,51.619,theta
PLANT_010,2025-04-24 10:00:00,54.73,46.521,62.94,theta
PLANT_010,2025-04-24 11:00:00,60.982,51.835,70.13,theta
PLANT_010,2025-04-24 12:00:00,64.063,54.453,73.672,theta
PLANT_010,2025-04-24 13:00:00,61.497,52.272,70.721,theta
PLANT_010,2025-04-24 14:00:00,55.426,47.112,63.74,theta
PLANT_010,2025-04-24 15:00:00,45.154,38.381,51.927,theta
PLANT_010,2025-04-24 16:00:00,31.994,27.195,36.793,theta
PLANT_010,2025-04-24 17:00:00,16.512,14.035,18.989,theta
PLANT_010,2025-04-24 18:00:00,0.933,0.793,1.072,theta
PLANT_010,2025-04-24 19:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-24 20:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-24 21:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-24 22:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-24 23:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-25 00:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-25 01:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-25 02:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-25 03:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-25 04:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-25 05:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-25 06:00:00,0.935,0.795,1.075,theta
PLANT_010,2025-04-25 07:00:00,16.365,13.91,18.82,theta
PLANT_010,2025-04-25 08:00:00,32.108,27.292,36.925,theta
PLANT_010,2025-04-25 09:00:00,44.884,38.151,51.616,theta
PLANT_010,2025-04-25 10:00:00,54.727,46.518,62.936,theta
PLANT_010,2025-04-25 11:00:00,60.979,51.832,70.125,theta
PLANT_010,2025-04-25 12:00:00,64.059,54.45,73.667,theta
PLANT_010,2025-04-25 13:00:00,61.493,52.269,70.717,theta
PLANT_010,2025-04-25 14:00:00,55.423,47.109,63.736,theta
PLANT_010,2025-04-25 15:00:00,45.151,38.379,51.924,theta
PLANT_010,2025-04-25 16:00:00,31.992,27.193,36.791,theta
PLANT_010,2025-04-25 17:00:00,16.511,14.034,18.988,theta
PLANT_010,2025-04-25 18:00:00,0.933,0.793,1.072,theta
PLANT_010,2025-04-25 19:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-25 20:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-25 21:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-25 22:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-25 23:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-26 00:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-26 01:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-26 02:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-26 03:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-26 04:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-26 05:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-26 06:00:00,0.935,0.795,1.075,theta
PLANT_010,2025-04-26 07:00:00,16.364,13.91,18.819,theta
PLANT_010,2025-04-26 08:00:00,32.106,27.29,36.922,theta
PLANT_010,2025-04-26 09:00:00,44.881,38.149,51.613,theta
PLANT_010,2025-04-26 10:00:00,54.723,46.515,62.932,theta
PLANT_010,2025-04-26 11:00:00,60.975,51.829,70.121,theta
PLANT_010,2025-04-26 12:00:00,64.055,54.446,73.663,theta
PLANT_010,2025-04-26 13:00:00,61.489,52.266,70.712,theta
PLANT_010,2025-04-26 14:00:00,55.419,47.106,63.732,theta
PLANT_010,2025-04-26 15:00:00,45.149,38.376,51.921,theta
PLANT_010,2025-04-26 16:00:00,31.99,27.192,36.789,theta
PLANT_010,2025-04-26 17:00:00,16.51,14.033,18.986,theta
PLANT_010,2025-04-26 18:00:00,0.932,0.793,1.072,theta
PLANT_010,2025-04-26 19:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-26 20:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-26 21:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-26 22:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-26 23:00:00,0.01,0.008,0.011,theta
PLANT_010,2025-04-27 00:00:00,0.01,0.008,0.011,theta
PLANT_011,2025-04-24 01:00:00,40.123,24.607,57.445,prophet
PLANT_011,2025-04-24 02:00:00,40.023,25.603,55.727,prophet
PLANT_011,2025-04-24 03:00:00,39.906,24.38,56.663,prophet
PLANT_011,2025-04-24 04:00:00,39.88,24.68,56.369,prophet
PLANT_011,2025-04-24 05:00:00,39.997,23.311,56.231,prophet
PLANT_011,2025-04-24 06:00:00,40.191,25.335,56.637,prophet
PLANT_011,2025-04-24 07:00:00,40.323,23.638,56.981,prophet
PLANT_011,2025-04-24 08:00:00,40.302,24.673,55.408,prophet
PLANT_011,2025-04-24 09:00:00,40.159,24.066,55.353,prophet
PLANT_011,2025-04-24 10:00:00,40.004,23.909,55.213,prophet
PLANT_011,2025-04-24 11:00:00,39.917,23.704,55.025,prophet
PLANT_011,2025-04-24 12:00:00,39.88,24.504,55.888,prophet
PLANT_011,2025-04-24 13:00:00,39.822,24.4,55.726,prophet
PLANT_011,2025-04-24 14:00:00,39.718,23.475,55.877,prophet
PLANT_011,2025-04-24 15:00:00,39.638,24.692,54.551,prophet
PLANT_011,2025-04-24 16:00:00,39.684,24.018,55.861,prophet
PLANT_011,2025-04-24 17:00:00,39.884,24.271,55.549,prophet
PLANT_011,2025-04-24 18:00:00,40.131,24.975,56.322,prophet
PLANT_011,2025-04-24 19:00:00,40.262,23.908,55.523,prophet
PLANT_011,2025-04-24 20:00:00,40.186,24.732,56.117,prophet
PLANT_011,2025-04-24 21:00:00,39.96,25.116,55.455,prophet
PLANT_011,2025-04-24 22:00:00,39.731,23.256,54.51,prophet
PLANT_011,2025-04-24 23:00:00,39.605,24.071,55.019,prophet
PLANT_011,2025-04-25 00:00:00,39.569,24.526,56.53,prophet
PLANT_011,2025-04-25 01:00:00,39.53,23.659,55.082,prophet
PLANT_011,2025-04-25 02:00:00,39.431,22.888,55.708,prophet
PLANT_011,2025-04-25 03:00:00,39.321,23.767,53.977,prophet
PLANT_011,2025-04-25 04:00:00,39.305,22.816,55.245,prophet
PLANT_011,2025-04-25 05:00:00,39.438,22.68,54.205,prophet
PLANT_011,2025-04-25 06:00:00,39.652,23.755,54.823,prophet
PLANT_011,2025-04-25 07:00:00,39.808,23.907,55.516,prophet
PLANT_011,2025-04-25 08:00:00,39.816,24.556,54.688,prophet
PLANT_011,2025-04-25 09:00:00,39.706,23.963,55.087,prophet
PLANT_011,2025-04-25 10:00:00,39.588,23.757,55.652,prophet
PLANT_011,2025-04-25 11:00:00,39.54,24.58,55.929,prophet
PLANT_011,2025-04-25 12:00:00,39.546,24.172,55.176,prophet
PLANT_011,2025-04-25 13:00:00,39.534,22.938,55.47,prophet
PLANT_011,2025-04-25 14:00:00,39.478,23.366,55.363,prophet
PLANT_011,2025-04-25 15:00:00,39.447,23.913,54.664,prophet
PLANT_011,2025-04-25 16:00:00,39.544,23.981,54.349,prophet
PLANT_011,2025-04-25 17:00:00,39.794,24.564,55.572,prophet
PLANT_011,2025-04-25 18:00:00,40.093,24.474,55.351,prophet
PLANT_011,2025-04-25 19:00:00,40.274,24.952,56.05,prophet
PLANT_011,2025-04-25 20:00:00,40.249,25.735,56.121,prophet
PLANT_011,2025-04-25 21:00:00,40.071,24.806,56.701,prophet
PLANT_011,2025-04-25 22:00:00,39.888,24.459,55.15,prophet
PLANT_011,2025-04-25 23:00:00,39.806,25.046,55.088,prophet
PLANT_011,2025-04-26 00:00:00,39.811,24.876,55.46,prophet
PLANT_011,2025-04-26 01:00:00,39.811,23.979,55.884,prophet
PLANT_011,2025-04-26 02:00:00,39.746,23.511,54.333,prophet
PLANT_011,2025-04-26 03:00:00,39.666,22.922,54.941,prophet
PLANT_011,2025-04-26 04:00:00,39.677,24.522,54.435,prophet
PLANT_011,2025-04-26 05:00:00,39.831,24.718,55.732,prophet
PLANT_011,2025-04-26 06:00:00,40.062,24.127,56.831,prophet
PLANT_011,2025-04-26 07:00:00,40.23,24.894,55.807,prophet
PLANT_011,2025-04-26 08:00:00,40.246,23.517,55.731,prophet
PLANT_011,2025-04-26 09:00:00,40.138,24.521,55.346,prophet
PLANT_011,2025-04-26 10:00:00,40.017,23.772,55.043,prophet
PLANT_011,2025-04-26 11:00:00,39.961,25.371,56.109,prophet
PLANT_011,2025-04-26 12:00:00,39.955,24.058,55.426,prophet
PLANT_011,2025-04-26 13:00:00,39.925,24.613,54.696,prophet
PLANT_011,2025-04-26 14:00:00,39.848,24.802,55.509,prophet
PLANT_011,2025-04-26 15:00:00,39.791,22.592,53.947,prophet
PLANT_011,2025-04-26 16:00:00,39.858,24.836,54.755,prophet
PLANT_011,2025-04-26 17:00:00,40.076,24.077,56.089,prophet
PLANT_011,2025-04-26 18:00:00,40.338,24.608,56.04,prophet
PLANT_011,2025-04-26 19:00:00,40.481,24.819,56.935,prophet
PLANT_011,2025-04-26 20:00:00,40.415,25.244,55.03,prophet
PLANT_011,2025-04-26 21:00:00,40.195,25.585,55.404,prophet
