plant_id,timestamp,availability_forecast,lower_90,upper_90,method
PLANT_005,2025-04-25 13:00:00,79.44,71.56,74.8,blend_prophet_baseline
PLANT_005,2025-04-25 14:00:00,79.44,71.66,74.78,blend_prophet_baseline
PLANT_005,2025-04-25 15:00:00,79.44,71.56,74.71,blend_prophet_baseline
PLANT_005,2025-04-25 16:00:00,79.44,71.54,74.77,blend_prophet_baseline
PLANT_005,2025-04-25 17:00:00,79.44,71.71,74.71,blend_prophet_baseline
PLANT_005,2025-04-25 18:00:00,79.44,71.62,74.84,blend_prophet_baseline
PLANT_005,2025-04-25 19:00:00,79.44,71.65,74.87,blend_prophet_baseline
PLANT_005,2025-04-25 20:00:00,79.44,71.53,74.75,blend_prophet_baseline
PLANT_005,2025-04-25 21:00:00,79.44,71.7,74.87,blend_prophet_baseline
PLANT_005,2025-04-25 22:00:00,79.44,71.51,74.73,blend_prophet_baseline
PLANT_005,2025-04-25 23:00:00,79.44,71.65,74.82,blend_prophet_baseline
PLANT_005,2025-04-26 00:00:00,79.44,71.66,74.74,blend_prophet_baseline
PLANT_005,2025-04-26 01:00:00,79.45,71.64,74.84,blend_prophet_baseline
PLANT_005,2025-04-26 02:00:00,79.45,71.68,74.72,blend_prophet_baseline
PLANT_005,2025-04-26 03:00:00,79.45,71.5,74.73,blend_prophet_baseline
PLANT_005,2025-04-26 04:00:00,79.45,71.73,74.85,blend_prophet_baseline
PLANT_005,2025-04-26 05:00:00,79.45,71.71,74.73,blend_prophet_baseline
PLANT_005,2025-04-26 06:00:00,79.45,71.72,74.82,blend_prophet_baseline
PLANT_005,2025-04-26 07:00:00,79.45,71.65,74.64,blend_prophet_baseline
PLANT_005,2025-04-26 08:00:00,79.44,71.74,74.59,blend_prophet_baseline
PLANT_005,2025-04-26 09:00:00,79.44,71.71,74.72,blend_prophet_baseline
PLANT_005,2025-04-26 10:00:00,79.44,71.71,74.79,blend_prophet_baseline
PLANT_005,2025-04-26 11:00:00,79.44,71.63,74.74,blend_prophet_baseline
PLANT_005,2025-04-26 12:00:00,79.44,71.67,74.77,blend_prophet_baseline
PLANT_005,2025-04-26 13:00:00,79.44,71.59,74.64,blend_prophet_baseline
PLANT_005,2025-04-26 14:00:00,79.43,71.66,74.82,blend_prophet_baseline
PLANT_005,2025-04-26 15:00:00,79.43,71.65,74.65,blend_prophet_baseline
PLANT_005,2025-04-26 16:00:00,79.42,71.72,74.84,blend_prophet_baseline
PLANT_005,2025-04-26 17:00:00,79.42,71.57,74.7,blend_prophet_baseline
PLANT_005,2025-04-26 18:00:00,79.42,71.55,74.69,blend_prophet_baseline
PLANT_005,2025-04-26 19:00:00,79.41,71.53,74.75,blend_prophet_baseline
PLANT_005,2025-04-26 20:00:00,79.4,71.48,74.7,blend_prophet_baseline
PLANT_005,2025-04-26 21:00:00,79.4,71.62,74.64,blend_prophet_baseline
PLANT_005,2025-04-26 22:00:00,79.39,71.51,74.71,blend_prophet_baseline
PLANT_005,2025-04-26 23:00:00,79.39,71.68,74.67,blend_prophet_baseline
PLANT_005,2025-04-27 00:00:00,79.38,71.56,74.74,blend_prophet_baseline
PLANT_006,2025-04-24 01:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 02:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 03:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 04:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 05:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 06:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 07:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 08:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 09:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 10:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 11:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 12:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 13:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 14:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 15:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 16:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 17:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 18:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 19:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 20:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 21:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 22:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-24 23:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 00:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 01:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 02:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 03:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 04:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 05:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 06:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 07:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 08:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 09:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 10:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 11:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 12:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 13:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 14:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 15:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 16:00:00,14.72,12.44,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 17:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 18:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 19:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 20:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 21:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 22:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-25 23:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 00:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 01:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 02:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 03:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 04:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 05:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 06:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 07:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 08:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 09:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 10:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 11:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 12:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 13:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 14:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 15:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 16:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 17:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 18:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 19:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 20:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 21:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 22:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-26 23:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_006,2025-04-27 00:00:00,14.72,12.43,12.47,blend_prophet_baseline
PLANT_007,2025-04-24 01:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 02:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 03:00:00,96.76,92.28,92.46,blend_prophet_baseline
PLANT_007,2025-04-24 04:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 05:00:00,96.76,92.28,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 06:00:00,96.76,92.28,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 07:00:00,96.76,92.26,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 08:00:00,96.76,92.27,92.46,blend_prophet_baseline
PLANT_007,2025-04-24 09:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 10:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 11:00:00,96.76,92.28,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 12:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 13:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 14:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 15:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 16:00:00,96.76,92.27,92.48,blend_prophet_baseline
PLANT_007,2025-04-24 17:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 18:00:00,96.76,92.28,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 19:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 20:00:00,96.76,92.26,92.48,blend_prophet_baseline
PLANT_007,2025-04-24 21:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 22:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-24 23:00:00,96.76,92.28,92.47,blend_prophet_baseline
PLANT_007,2025-04-25 00:00:00,96.76,92.28,92.47,blend_prophet_baseline
PLANT_007,2025-04-25 01:00:00,96.76,92.26,92.47,blend_prophet_baseline
PLANT_007,2025-04-25 02:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-25 03:00:00,96.76,92.28,92.47,blend_prophet_baseline
PLANT_007,2025-04-25 04:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-25 05:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-25 06:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-25 07:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-25 08:00:00,96.76,92.27,92.46,blend_prophet_baseline
PLANT_007,2025-04-25 09:00:00,96.76,92.28,92.47,blend_prophet_baseline
PLANT_007,2025-04-25 10:00:00,96.76,92.27,92.46,blend_prophet_baseline
PLANT_007,2025-04-25 11:00:00,96.76,92.27,92.46,blend_prophet_baseline
PLANT_007,2025-04-25 12:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-25 13:00:00,96.76,92.28,92.46,blend_prophet_baseline
PLANT_007,2025-04-25 14:00:00,96.76,92.27,92.47,blend_prophet_baseline
PLANT_007,2025-04-25 15:00:00,96.76,92.27,92.46,blend_prophet_baseline
PLANT_007,2025-04-25 16:00:00,96.76,92.26,92.46,blend_prophet_baseline
PLANT_007,2025-04-25 17:00:00,96.75,92.26,92.46,blend_prophet_baseline
PLANT_007,2025-04-25 18:00:00,96.75,92.27,92.46,blend_prophet_baseline
PLANT_007,2025-04-25 19:00:00,96.75,92.27,92.46,blend_prophet_baseline
PLANT_007,2025-04-25 20:00:00,96.75,92.27,92.46,blend_prophet_baseline
PLANT_007,2025-04-25 21:00:00,96.75,92.26,92.46,blend_prophet_baseline
PLANT_007,2025-04-25 22:00:00,96.75,92.26,92.45,blend_prophet_baseline
PLANT_007,2025-04-25 23:00:00,96.75,92.26,92.47,blend_prophet_baseline
PLANT_007,2025-04-26 00:00:00,96.75,92.26,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 01:00:00,96.75,92.26,92.46,blend_prophet_baseline
PLANT_007,2025-04-26 02:00:00,96.75,92.26,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 03:00:00,96.75,92.26,92.46,blend_prophet_baseline
PLANT_007,2025-04-26 04:00:00,96.75,92.25,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 05:00:00,96.75,92.26,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 06:00:00,96.75,92.26,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 07:00:00,96.75,92.26,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 08:00:00,96.75,92.26,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 09:00:00,96.75,92.26,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 10:00:00,96.75,92.25,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 11:00:00,96.75,92.24,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 12:00:00,96.75,92.26,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 13:00:00,96.75,92.25,92.44,blend_prophet_baseline
PLANT_007,2025-04-26 14:00:00,96.75,92.25,92.46,blend_prophet_baseline
PLANT_007,2025-04-26 15:00:00,96.75,92.26,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 16:00:00,96.75,92.25,92.46,blend_prophet_baseline
PLANT_007,2025-04-26 17:00:00,96.75,92.25,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 18:00:00,96.75,92.25,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 19:00:00,96.75,92.25,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 20:00:00,96.75,92.25,92.45,blend_prophet_baseline
PLANT_007,2025-04-26 21:00:00,96.75,92.26,92.44,blend_prophet_baseline
PLANT_007,2025-04-26 22:00:00,96.75,92.25,92.46,blend_prophet_baseline
PLANT_007,2025-04-26 23:00:00,96.75,92.25,92.44,blend_prophet_baseline
PLANT_007,2025-04-27 00:00:00,96.75,92.26,92.45,blend_prophet_baseline
PLANT_008,2025-04-24 01:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-24 02:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 03:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 04:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 05:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 06:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 07:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 08:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 09:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 10:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 11:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 12:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 13:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 14:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 15:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 16:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 17:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 18:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 19:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 20:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 21:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 22:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-24 23:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 00:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 01:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 02:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 03:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 04:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 05:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 06:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 07:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 08:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 09:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 10:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 11:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 12:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 13:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-25 14:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 15:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 16:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-25 17:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 18:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 19:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 20:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 21:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 22:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-25 23:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-26 00:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 01:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-26 02:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-26 03:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-26 04:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-26 05:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-26 06:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 07:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 08:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 09:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 10:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 11:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-26 12:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 13:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 14:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 15:00:00,34.86,33.47,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 16:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-26 17:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 18:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-26 19:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 20:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 21:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-26 22:00:00,34.86,33.48,33.55,blend_prophet_baseline
PLANT_008,2025-04-26 23:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_008,2025-04-27 00:00:00,34.86,33.48,33.54,blend_prophet_baseline
PLANT_009,2025-04-24 01:00:00,92.34,87.24,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 02:00:00,92.34,87.24,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 03:00:00,92.34,87.25,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 04:00:00,92.34,87.24,87.44,blend_prophet_baseline
PLANT_009,2025-04-24 05:00:00,92.34,87.24,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 06:00:00,92.33,87.24,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 07:00:00,92.33,87.25,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 08:00:00,92.33,87.24,87.42,blend_prophet_baseline
PLANT_009,2025-04-24 09:00:00,92.33,87.24,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 10:00:00,92.33,87.24,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 11:00:00,92.33,87.23,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 12:00:00,92.33,87.24,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 13:00:00,92.33,87.24,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 14:00:00,92.33,87.24,87.42,blend_prophet_baseline
PLANT_009,2025-04-24 15:00:00,92.33,87.24,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 16:00:00,92.33,87.23,87.42,blend_prophet_baseline
PLANT_009,2025-04-24 17:00:00,92.33,87.23,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 18:00:00,92.33,87.23,87.41,blend_prophet_baseline
PLANT_009,2025-04-24 19:00:00,92.33,87.23,87.43,blend_prophet_baseline
PLANT_009,2025-04-24 20:00:00,92.33,87.23,87.42,blend_prophet_baseline
PLANT_009,2025-04-24 21:00:00,92.33,87.23,87.41,blend_prophet_baseline
PLANT_009,2025-04-24 22:00:00,92.33,87.23,87.42,blend_prophet_baseline
PLANT_009,2025-04-24 23:00:00,92.32,87.23,87.42,blend_prophet_baseline
PLANT_009,2025-04-25 00:00:00,92.32,87.23,87.42,blend_prophet_baseline
PLANT_009,2025-04-25 01:00:00,92.32,87.22,87.41,blend_prophet_baseline
PLANT_009,2025-04-25 02:00:00,92.32,87.22,87.41,blend_prophet_baseline
PLANT_009,2025-04-25 03:00:00,92.32,87.22,87.41,blend_prophet_baseline
PLANT_009,2025-04-25 04:00:00,92.32,87.23,87.41,blend_prophet_baseline
PLANT_009,2025-04-25 05:00:00,92.32,87.22,87.4,blend_prophet_baseline
PLANT_009,2025-04-25 06:00:00,92.32,87.22,87.41,blend_prophet_baseline
PLANT_009,2025-04-25 07:00:00,92.32,87.21,87.4,blend_prophet_baseline
PLANT_009,2025-04-25 08:00:00,92.32,87.22,87.4,blend_prophet_baseline
PLANT_009,2025-04-25 09:00:00,92.32,87.21,87.4,blend_prophet_baseline
PLANT_009,2025-04-25 10:00:00,92.31,87.22,87.4,blend_prophet_baseline
PLANT_009,2025-04-25 11:00:00,92.31,87.2,87.4,blend_prophet_baseline
PLANT_009,2025-04-25 12:00:00,92.31,87.21,87.4,blend_prophet_baseline
PLANT_009,2025-04-25 13:00:00,92.31,87.21,87.39,blend_prophet_baseline
PLANT_009,2025-04-25 14:00:00,92.31,87.21,87.4,blend_prophet_baseline
PLANT_009,2025-04-25 15:00:00,92.31,87.2,87.39,blend_prophet_baseline
PLANT_009,2025-04-25 16:00:00,92.31,87.21,87.4,blend_prophet_baseline
PLANT_009,2025-04-25 17:00:00,92.31,87.2,87.4,blend_prophet_baseline
PLANT_009,2025-04-25 18:00:00,92.31,87.2,87.39,blend_prophet_baseline
PLANT_009,2025-04-25 19:00:00,92.31,87.2,87.39,blend_prophet_baseline
PLANT_009,2025-04-25 20:00:00,92.3,87.2,87.4,blend_prophet_baseline
PLANT_009,2025-04-25 21:00:00,92.3,87.2,87.38,blend_prophet_baseline
PLANT_009,2025-04-25 22:00:00,92.3,87.2,87.39,blend_prophet_baseline
