plant_id,timestamp,forecast_mw,p10,p25,p50,p75,p90,scenario_worst,scenario_base,scenario_best,sigma_total
PLANT_039,2025-04-26 16:00:00,0.33,0.0,0.0,0.299,0.935,1.518,0.0,0.299,1.518,2.052
PLANT_039,2025-04-26 17:00:00,0.278,0.0,0.0,0.297,0.827,1.357,0.0,0.297,1.357,2.052
PLANT_039,2025-04-26 18:00:00,0.244,0.0,0.0,0.246,0.819,1.308,0.0,0.246,1.308,2.052
PLANT_039,2025-04-26 19:00:00,0.254,0.0,0.0,0.255,0.798,1.38,0.0,0.255,1.38,2.052
PLANT_039,2025-04-26 20:00:00,0.267,0.0,0.0,0.239,0.854,1.397,0.0,0.239,1.397,2.052
PLANT_039,2025-04-26 21:00:00,0.28,0.0,0.0,0.318,0.872,1.343,0.0,0.318,1.343,2.052
PLANT_039,2025-04-26 22:00:00,0.291,0.0,0.0,0.293,0.894,1.43,0.0,0.293,1.43,2.052
PLANT_039,2025-04-26 23:00:00,0.3,0.0,0.0,0.363,0.899,1.436,0.0,0.363,1.436,2.052
PLANT_039,2025-04-27 00:00:00,0.301,0.0,0.0,0.331,0.905,1.432,0.0,0.331,1.432,2.052
PLANT_041,2025-04-24 01:00:00,6.229,2.041,3.885,6.19,8.361,10.369,2.041,6.19,10.369,3.369
PLANT_041,2025-04-24 02:00:00,6.506,3.319,4.685,6.47,8.034,9.725,3.319,6.47,9.725,3.372
PLANT_041,2025-04-24 03:00:00,6.804,4.094,5.3,6.728,8.108,9.415,4.094,6.728,9.415,3.376
PLANT_041,2025-04-24 04:00:00,7.126,4.855,5.849,6.981,8.237,9.395,4.855,6.981,9.395,3.38
PLANT_041,2025-04-24 05:00:00,7.476,5.327,6.295,7.415,8.518,9.398,5.327,7.415,9.398,3.385
PLANT_041,2025-04-24 06:00:00,7.865,5.795,6.696,7.804,8.841,9.656,5.795,7.804,9.656,3.391
PLANT_041,2025-04-24 07:00:00,8.382,6.297,7.291,8.332,9.34,10.158,6.297,8.332,10.158,3.399
PLANT_041,2025-04-24 08:00:00,8.477,6.549,7.417,8.371,9.358,10.273,6.549,8.371,10.273,3.4
PLANT_041,2025-04-24 09:00:00,8.407,6.452,7.307,8.238,9.363,10.237,6.452,8.238,10.237,3.399
PLANT_041,2025-04-24 10:00:00,7.767,5.861,6.755,7.72,8.715,9.542,5.861,7.72,9.542,3.389
PLANT_041,2025-04-24 11:00:00,7.116,5.136,6.08,6.983,8.077,8.887,5.136,6.983,8.887,3.38
PLANT_041,2025-04-24 12:00:00,6.514,4.567,5.33,6.356,7.343,8.208,4.567,6.356,8.208,3.372
PLANT_041,2025-04-24 13:00:00,5.532,3.621,4.445,5.48,6.478,7.259,3.621,5.48,7.259,3.361
PLANT_041,2025-04-24 14:00:00,4.028,2.138,3.021,3.968,4.931,5.772,2.138,3.968,5.772,3.347
PLANT_041,2025-04-24 15:00:00,2.901,1.135,1.964,2.875,3.803,4.691,1.135,2.875,4.691,3.34
PLANT_041,2025-04-24 16:00:00,2.01,0.331,1.034,2.032,2.933,3.844,0.331,2.032,3.844,3.336
PLANT_041,2025-04-24 17:00:00,0.745,0.0,0.0,0.765,1.729,2.597,0.0,0.765,2.597,3.332
PLANT_041,2025-04-24 18:00:00,0.012,0.0,0.0,0.132,1.027,1.789,0.0,0.132,1.789,3.332
PLANT_041,2025-04-24 19:00:00,0.023,0.0,0.0,0.03,0.935,1.85,0.0,0.03,1.85,3.332
PLANT_041,2025-04-24 20:00:00,0.041,0.0,0.0,0.174,0.985,1.827,0.0,0.174,1.827,3.332
PLANT_041,2025-04-24 21:00:00,0.059,0.0,0.0,0.134,1.015,1.829,0.0,0.134,1.829,3.332
PLANT_041,2025-04-24 22:00:00,0.077,0.0,0.0,0.088,0.926,1.848,0.0,0.088,1.848,3.332
PLANT_041,2025-04-24 23:00:00,0.094,0.0,0.0,0.052,0.951,1.877,0.0,0.052,1.877,3.332
PLANT_041,2025-04-25 00:00:00,0.093,0.0,0.0,0.0,1.025,1.819,0.0,0.0,1.819,3.332
PLANT_041,2025-04-25 01:00:00,0.093,0.0,0.0,0.0,0.995,1.754,0.0,0.0,1.754,3.332
PLANT_041,2025-04-25 02:00:00,0.103,0.0,0.0,0.099,0.968,1.916,0.0,0.099,1.916,3.332
PLANT_041,2025-04-25 03:00:00,0.109,0.0,0.0,0.081,1.046,2.007,0.0,0.081,2.007,3.332
PLANT_041,2025-04-25 04:00:00,0.114,0.0,0.0,0.114,1.005,1.824,0.0,0.114,1.824,3.332
PLANT_041,2025-04-25 05:00:00,0.113,0.0,0.0,0.098,1.07,1.994,0.0,0.098,1.994,3.332
PLANT_041,2025-04-25 06:00:00,0.115,0.0,0.0,0.132,1.098,1.952,0.0,0.132,1.952,3.332
PLANT_041,2025-04-25 07:00:00,0.201,0.0,0.0,0.255,1.093,1.905,0.0,0.255,1.905,3.332
PLANT_041,2025-04-25 08:00:00,0.254,0.0,0.0,0.241,1.164,2.124,0.0,0.241,2.124,3.332
PLANT_041,2025-04-25 09:00:00,0.325,0.0,0.0,0.362,1.332,2.214,0.0,0.362,2.214,3.332
PLANT_041,2025-04-25 10:00:00,0.387,0.0,0.0,0.322,1.224,2.087,0.0,0.322,2.087,3.332
PLANT_041,2025-04-25 11:00:00,0.396,0.0,0.0,0.358,1.255,2.19,0.0,0.358,2.19,3.332
PLANT_041,2025-04-25 12:00:00,0.374,0.0,0.0,0.376,1.329,2.206,0.0,0.376,2.206,3.332
PLANT_041,2025-04-25 13:00:00,0.347,0.0,0.0,0.359,1.291,2.131,0.0,0.359,2.131,3.332
PLANT_041,2025-04-25 14:00:00,0.283,0.0,0.0,0.268,1.198,2.045,0.0,0.268,2.045,3.332
PLANT_041,2025-04-25 15:00:00,0.201,0.0,0.0,0.159,1.062,1.869,0.0,0.159,1.869,3.332
PLANT_041,2025-04-25 16:00:00,0.145,0.0,0.0,0.017,0.984,1.802,0.0,0.017,1.802,3.332
PLANT_041,2025-04-25 17:00:00,0.087,0.0,0.0,0.0,1.017,1.785,0.0,0.0,1.785,3.332
PLANT_041,2025-04-25 18:00:00,0.0,0.0,0.0,0.0,0.921,1.768,0.0,0.0,1.768,3.332
PLANT_041,2025-04-25 19:00:00,0.009,0.0,0.0,0.0,0.936,1.733,0.0,0.0,1.733,3.332
PLANT_041,2025-04-25 20:00:00,0.028,0.0,0.0,0.0,0.855,1.78,0.0,0.0,1.78,3.332
PLANT_041,2025-04-25 21:00:00,0.047,0.0,0.0,0.0,0.92,1.733,0.0,0.0,1.733,3.332
PLANT_041,2025-04-25 22:00:00,0.065,0.0,0.0,0.0,1.023,1.855,0.0,0.0,1.855,3.332
PLANT_041,2025-04-25 23:00:00,0.083,0.0,0.0,0.013,1.038,1.916,0.0,0.013,1.916,3.332
PLANT_041,2025-04-26 00:00:00,0.084,0.0,0.0,0.1,0.979,1.865,0.0,0.1,1.865,3.332
PLANT_041,2025-04-26 01:00:00,0.086,0.0,0.0,0.053,0.968,1.938,0.0,0.053,1.938,3.332
PLANT_041,2025-04-26 02:00:00,0.099,0.0,0.0,0.045,0.965,1.835,0.0,0.045,1.835,3.332
PLANT_041,2025-04-26 03:00:00,0.108,0.0,0.0,0.164,1.128,1.949,0.0,0.164,1.949,3.332
PLANT_041,2025-04-26 04:00:00,0.113,0.0,0.0,0.091,1.102,1.991,0.0,0.091,1.991,3.332
PLANT_041,2025-04-26 05:00:00,0.115,0.0,0.0,0.068,1.015,1.835,0.0,0.068,1.835,3.332
PLANT_041,2025-04-26 06:00:00,0.118,0.0,0.0,0.123,1.06,1.819,0.0,0.123,1.819,3.332
PLANT_041,2025-04-26 07:00:00,0.22,0.0,0.0,0.274,1.219,2.077,0.0,0.274,2.077,3.332
PLANT_041,2025-04-26 08:00:00,0.3,0.0,0.0,0.31,1.22,2.118,0.0,0.31,2.118,3.332
PLANT_041,2025-04-26 09:00:00,0.35,0.0,0.0,0.348,1.185,2.116,0.0,0.348,2.116,3.332
PLANT_041,2025-04-26 10:00:00,0.37,0.0,0.0,0.4,1.275,2.251,0.0,0.4,2.251,3.332
PLANT_041,2025-04-26 11:00:00,0.297,0.0,0.0,0.258,1.191,2.093,0.0,0.258,2.093,3.332
PLANT_041,2025-04-26 12:00:00,0.285,0.0,0.0,0.339,1.321,2.021,0.0,0.339,2.021,3.332
PLANT_041,2025-04-26 13:00:00,0.285,0.0,0.0,0.272,1.199,2.053,0.0,0.272,2.053,3.332
PLANT_041,2025-04-26 14:00:00,0.221,0.0,0.0,0.148,1.203,1.957,0.0,0.148,1.957,3.332
PLANT_041,2025-04-26 15:00:00,0.155,0.0,0.0,0.168,1.207,2.08,0.0,0.168,2.08,3.332
PLANT_041,2025-04-26 16:00:00,0.1,0.0,0.0,0.056,1.088,2.035,0.0,0.056,2.035,3.332
PLANT_041,2025-04-26 17:00:00,0.042,0.0,0.0,0.079,0.94,1.799,0.0,0.079,1.799,3.332
PLANT_041,2025-04-26 18:00:00,0.0,0.0,0.0,0.008,0.94,1.734,0.0,0.008,1.734,3.332
PLANT_041,2025-04-26 19:00:00,0.0,0.0,0.0,0.008,0.889,1.835,0.0,0.008,1.835,3.332
PLANT_041,2025-04-26 20:00:00,0.009,0.0,0.0,0.0,0.969,1.85,0.0,0.0,1.85,3.332
PLANT_041,2025-04-26 21:00:00,0.031,0.0,0.0,0.099,0.998,1.764,0.0,0.099,1.764,3.332
PLANT_041,2025-04-26 22:00:00,0.051,0.0,0.0,0.06,1.037,1.906,0.0,0.06,1.906,3.332
PLANT_041,2025-04-26 23:00:00,0.071,0.0,0.0,0.18,1.05,1.921,0.0,0.18,1.921,3.332
PLANT_041,2025-04-27 00:00:00,0.072,0.0,0.0,0.128,1.059,1.915,0.0,0.128,1.915,3.332
PLANT_049,2025-04-24 01:00:00,5.349,1.82,3.373,5.315,7.143,8.835,1.82,5.315,8.835,2.838
PLANT_049,2025-04-24 02:00:00,5.582,2.896,4.047,5.55,6.867,8.292,2.896,5.55,8.292,2.84
PLANT_049,2025-04-24 03:00:00,5.831,3.547,4.562,5.766,6.928,8.029,3.547,5.766,8.029,2.844
PLANT_049,2025-04-24 04:00:00,6.101,4.186,5.023,5.978,7.035,8.011,4.186,5.978,8.011,2.847
PLANT_049,2025-04-24 05:00:00,6.394,4.583,5.398,6.341,7.271,8.012,4.583,6.341,8.012,2.851
PLANT_049,2025-04-24 06:00:00,6.719,4.974,5.733,6.666,7.54,8.226,4.974,6.666,8.226,2.856
PLANT_049,2025-04-24 07:00:00,7.175,5.417,6.254,7.131,7.98,8.67,5.417,7.131,8.67,2.863
PLANT_049,2025-04-24 08:00:00,7.447,5.816,6.549,7.353,8.186,8.957,5.816,7.353,8.957,2.868
PLANT_049,2025-04-24 09:00:00,7.394,5.74,6.462,7.247,8.196,8.933,5.74,7.247,8.933,2.867
PLANT_049,2025-04-24 10:00:00,7.346,5.723,6.479,7.294,8.136,8.835,5.723,7.294,8.835,2.866
PLANT_049,2025-04-24 11:00:00,6.579,4.898,5.696,6.458,7.382,8.066,4.898,6.458,8.066,2.854
PLANT_049,2025-04-24 12:00:00,5.908,4.259,4.903,5.769,6.601,7.33,4.259,5.769,7.33,2.845
PLANT_049,2025-04-24 13:00:00,5.227,3.606,4.302,5.174,6.017,6.676,3.606,5.174,6.676,2.836
PLANT_049,2025-04-24 14:00:00,3.74,2.142,2.886,3.684,4.495,5.204,2.142,3.684,5.204,2.821
PLANT_049,2025-04-24 15:00:00,2.677,1.186,1.884,2.652,3.433,4.181,1.186,2.652,4.181,2.813
PLANT_049,2025-04-24 16:00:00,1.702,0.288,0.88,1.72,2.479,3.246,0.288,1.72,3.246,2.808
PLANT_049,2025-04-24 17:00:00,0.944,0.0,0.191,0.956,1.768,2.499,0.0,0.956,2.499,2.806
PLANT_049,2025-04-24 18:00:00,0.262,0.0,0.0,0.359,1.113,1.755,0.0,0.359,1.755,2.805
PLANT_049,2025-04-24 19:00:00,0.159,0.0,0.0,0.163,0.925,1.695,0.0,0.163,1.695,2.805
PLANT_049,2025-04-24 20:00:00,0.174,0.0,0.0,0.284,0.966,1.675,0.0,0.284,1.675,2.805
PLANT_049,2025-04-24 21:00:00,0.192,0.0,0.0,0.253,0.995,1.68,0.0,0.253,1.68,2.805
PLANT_049,2025-04-24 22:00:00,0.206,0.0,0.0,0.213,0.919,1.695,0.0,0.213,1.695,2.805
PLANT_049,2025-04-24 23:00:00,0.221,0.0,0.0,0.184,0.941,1.72,0.0,0.184,1.72,2.805
PLANT_049,2025-04-25 00:00:00,0.221,0.0,0.0,0.131,1.004,1.672,0.0,0.131,1.672,2.805
PLANT_049,2025-04-25 01:00:00,0.224,0.0,0.0,0.12,0.982,1.621,0.0,0.12,1.621,2.805
PLANT_049,2025-04-25 02:00:00,0.235,0.0,0.0,0.23,0.961,1.759,0.0,0.23,1.759,2.805
PLANT_049,2025-04-25 03:00:00,0.243,0.0,0.0,0.217,1.029,1.839,0.0,0.217,1.839,2.805
PLANT_049,2025-04-25 04:00:00,0.246,0.0,0.0,0.243,0.994,1.684,0.0,0.243,1.684,2.805
PLANT_049,2025-04-25 05:00:00,0.246,0.0,0.0,0.231,1.05,1.828,0.0,0.231,1.828,2.805
PLANT_049,2025-04-25 06:00:00,0.249,0.0,0.0,0.261,1.075,1.793,0.0,0.261,1.793,2.805
PLANT_049,2025-04-25 07:00:00,0.338,0.0,0.0,0.381,1.086,1.77,0.0,0.381,1.77,2.805
PLANT_049,2025-04-25 08:00:00,0.415,0.0,0.0,0.401,1.178,1.987,0.0,0.401,1.987,2.805
PLANT_049,2025-04-25 09:00:00,0.463,0.0,0.0,0.491,1.308,2.051,0.0,0.491,2.051,2.805
PLANT_049,2025-04-25 10:00:00,0.472,0.0,0.0,0.415,1.174,1.901,0.0,0.415,1.901,2.805
PLANT_049,2025-04-25 11:00:00,0.482,0.0,0.0,0.448,1.203,1.99,0.0,0.448,1.99,2.805
PLANT_049,2025-04-25 12:00:00,0.489,0.0,0.0,0.488,1.291,2.029,0.0,0.488,2.029,2.805
PLANT_049,2025-04-25 13:00:00,0.46,0.0,0.0,0.467,1.253,1.96,0.0,0.467,1.96,2.805
PLANT_049,2025-04-25 14:00:00,0.407,0.0,0.0,0.392,1.175,1.888,0.0,0.392,1.888,2.805
PLANT_049,2025-04-25 15:00:00,0.324,0.0,0.0,0.286,1.046,1.726,0.0,0.286,1.726,2.805
PLANT_049,2025-04-25 16:00:00,0.275,0.0,0.0,0.165,0.979,1.668,0.0,0.165,1.668,2.805
PLANT_049,2025-04-25 17:00:00,0.212,0.0,0.0,0.114,0.993,1.64,0.0,0.114,1.64,2.805
PLANT_049,2025-04-25 18:00:00,0.147,0.0,0.0,0.102,0.92,1.633,0.0,0.102,1.633,2.805
PLANT_049,2025-04-25 19:00:00,0.16,0.0,0.0,0.074,0.938,1.609,0.0,0.074,1.609,2.805
PLANT_049,2025-04-25 20:00:00,0.176,0.0,0.0,0.122,0.87,1.649,0.0,0.122,1.649,2.805
PLANT_049,2025-04-25 21:00:00,0.195,0.0,0.0,0.142,0.928,1.612,0.0,0.142,1.612,2.805
PLANT_049,2025-04-25 22:00:00,0.211,0.0,0.0,0.117,1.015,1.716,0.0,0.117,1.716,2.805
PLANT_049,2025-04-25 23:00:00,0.227,0.0,0.0,0.166,1.029,1.768,0.0,0.166,1.768,2.805
PLANT_049,2025-04-26 00:00:00,0.229,0.0,0.0,0.24,0.98,1.726,0.0,0.24,1.726,2.805
PLANT_049,2025-04-26 01:00:00,0.231,0.0,0.0,0.201,0.971,1.788,0.0,0.201,1.788,2.805
PLANT_049,2025-04-26 02:00:00,0.241,0.0,0.0,0.193,0.968,1.7,0.0,0.193,1.7,2.805
PLANT_049,2025-04-26 03:00:00,0.25,0.0,0.0,0.295,1.106,1.797,0.0,0.295,1.797,2.805
PLANT_049,2025-04-26 04:00:00,0.256,0.0,0.0,0.235,1.086,1.835,0.0,0.235,1.835,2.805
PLANT_049,2025-04-26 05:00:00,0.26,0.0,0.0,0.218,1.015,1.705,0.0,0.218,1.705,2.805
PLANT_049,2025-04-26 06:00:00,0.263,0.0,0.0,0.265,1.053,1.693,0.0,0.265,1.693,2.805
PLANT_049,2025-04-26 07:00:00,0.344,0.0,0.0,0.387,1.183,1.905,0.0,0.387,1.905,2.805
PLANT_049,2025-04-26 08:00:00,0.402,0.0,0.0,0.408,1.174,1.93,0.0,0.408,1.93,2.805
PLANT_049,2025-04-26 09:00:00,0.454,0.0,0.0,0.45,1.154,1.938,0.0,0.45,1.938,2.805
PLANT_049,2025-04-26 10:00:00,0.467,0.0,0.0,0.49,1.227,2.049,0.0,0.49,2.049,2.805
PLANT_049,2025-04-26 11:00:00,0.485,0.0,0.0,0.449,1.235,1.993,0.0,0.449,1.993,2.805
PLANT_049,2025-04-26 12:00:00,0.471,0.0,0.0,0.513,1.34,1.929,0.0,0.513,1.929,2.805
PLANT_049,2025-04-26 13:00:00,0.392,0.0,0.0,0.379,1.159,1.879,0.0,0.379,1.879,2.805
PLANT_049,2025-04-26 14:00:00,0.347,0.0,0.0,0.283,1.171,1.807,0.0,0.283,1.807,2.805
PLANT_049,2025-04-26 15:00:00,0.309,0.0,0.0,0.317,1.192,1.927,0.0,0.317,1.927,2.805
PLANT_049,2025-04-26 16:00:00,0.255,0.0,0.0,0.215,1.085,1.882,0.0,0.215,1.882,2.805
PLANT_049,2025-04-26 17:00:00,0.192,0.0,0.0,0.221,0.946,1.669,0.0,0.221,1.669,2.805
PLANT_049,2025-04-26 18:00:00,0.126,0.0,0.0,0.131,0.916,1.584,0.0,0.131,1.584,2.805
PLANT_049,2025-04-26 19:00:00,0.139,0.0,0.0,0.143,0.885,1.682,0.0,0.143,1.682,2.805
PLANT_049,2025-04-26 20:00:00,0.156,0.0,0.0,0.121,0.962,1.704,0.0,0.121,1.704,2.805
PLANT_049,2025-04-26 21:00:00,0.176,0.0,0.0,0.231,0.988,1.633,0.0,0.231,1.633,2.805
PLANT_049,2025-04-26 22:00:00,0.194,0.0,0.0,0.199,1.022,1.753,0.0,0.199,1.753,2.805
PLANT_049,2025-04-26 23:00:00,0.212,0.0,0.0,0.301,1.034,1.767,0.0,0.301,1.767,2.805
PLANT_049,2025-04-27 00:00:00,0.214,0.0,0.0,0.259,1.042,1.763,0.0,0.259,1.763,2.805
